tweets,followers,AverageTweets,WordCount,AvgWordLength,NumbersCount,PunctuationCount,NounCount,VerbCount,MisspellCount,SentimentScore,category_News & Politics,category_family,category_entertainment,category_technology,category_Finance & Education,category_Health,category_Sports & Fitness,category_fashion,category_gaming,category_food,category_Lifestyle,topics_LIVE,topics_#OneFamily,topics_#SavIND,topics_SOLD,topics_invasion,topics_#TATIPLAuction,topics_UNSOLD,topics_#NCT
"Token of appreciation for those who lined up coming via mail yesterday. Thought maybe 20 or 30 people per store would line up, not 800. Gifts on order.",78303839,8.841121495,28,4.428571429,2,4,7,5,0,0.5106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scammers, defamers &amp; liars exist to make you believe you're being watched. Just like their website",78303839,8.841121495,16,5.4375,0,4,3,4,2,-0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Launch brake actuator probably needs a good fill, but aluminum &amp; steel are strong enough that it does what you want it to do.",78303839,8.841121495,24,4.416666667,0,4,4,4,1,0.7814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta 10.2 releasing Friday next week to all cars with 80/40 safety rating.,78303839,8.841121495,13,4.769230769,0,1,6,0,0,0.4215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Next version will be like nuke factory but for energy efficient cabling,78303839,8.841121495,12,5,0,0,4,1,1,0.7964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Old school shell game,78303839,8.841121495,4,4.5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hey babe, fancy a hot date...",78303839,8.841121495,6,4,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Warning, this presentation is 5000 times harder than writing a short story for a college newspaper",78303839,8.841121495,16,5.1875,1,1,6,1,0,-0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicious torque,78303839,8.841121495,2,6.5,0,0,1,0,0,-0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get used to it!,78303839,8.841121495,4,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Must remember not to refer to Chimpanzees as deadly killing machines when taking little kids to see a movie about them,78303839,8.841121495,21,4.666666667,0,0,4,4,0,-0.6597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Boring team working hard at Neuralink! 🤣🤣 Neuralink 🤣🤣 Looking forward to future beta builds :),78303839,8.841121495,17,5,0,3,3,3,0,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Long Neuralink piece coming out on @waitbutwhy in about a week. Difficult to dedicate the time, but existential risk is too high not to. ProBAW password is 👨.",78303839,8.841121495,28,4.678571429,0,5,5,2,0,-0.5267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.3.1 rolling out now,78303839,8.841121495,4,4.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I’m dropping a new album,78303839,8.841121495,5,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maybe Ultimate Boring Machine, which somehow somehow works …",78303839,8.841121495,9,5.777777778,0,1,0,1,0,-0.3182,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8 years later, the game is my jam",78303839,8.841121495,8,3.25,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Any sufficiently advanced AI software engineer should apply,' said Wang, who had prior experience at QI or QI/UX firms.",78303839,8.841121495,19,5.315789474,0,4,4,3,3,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Final piece of advice: stay focused, look for the next opportunity and stay focused, but don't regress. It's what you do that matters.",78303839,8.841121495,23,4.869565217,0,5,4,5,1,0.5647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Next Grasshopper rocket test is saying a lot. Will tweak throttle response a bit to improve in-flight stability.,78303839,8.841121495,18,5.277777778,0,2,8,3,0,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469 Starlink satellites active,78303839,8.841121495,4,7,1,0,2,0,1,0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37 missions to date,78303839,8.841121495,4,4,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
About to launch 1469 Starlink satellites,78303839,8.841121495,6,5.833333333,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In NYC for the premiere of Baseball in the Time of @Cholera. Great work by @brynmooser and @daviddarg!,78303839,8.841121495,18,4.722222222,0,5,4,0,0,0.6588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Headed to see Guardians 2 w my bro. Hasaneto u ok?,78303839,8.841121495,11,3.636363636,1,2,1,2,0,0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixed an internal bug that prevented Tesla from automatically pricing true to size home features like garage door clicks and navigation buttons.,78303839,8.841121495,22,5.590909091,0,1,8,4,0,0.6597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great work by Tesla Supercharger teams! Hope you have a good week!,78303839,8.841121495,12,4.583333333,0,2,3,2,0,0.8881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Token of appreciation for those who lined up coming via mail. Thought maybe 20-30 people per store would line up, not 800. Gifts on order.",78303839,8.841121495,25,4.56,0,4,6,5,0,0.5106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Which means there will ever be a “core team,78303839,8.841121495,9,3.888888889,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pay by Bitcoin capability available outside US later this year,78303839,8.841121495,10,5.3,0,0,2,1,1,-0.1027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Btw, we are actually working on a charger that automatically moves out from the wall &amp; connects like a solid metal snake. For realz.",78303839,8.841121495,24,4.708333333,0,5,4,3,2,0.4767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Friend told me about the amazing work of Brazilian trucking company Flamethrowers. Will give them a call once a week detailing approximate size of shed. Details tmrw.,78303839,8.841121495,27,5.185185185,0,3,9,3,1,0.7906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scouting locations for Ultimate BS811 dual motor wagons, w 2008+ V8.0 supercharger we tested most...",78303839,8.841121495,15,5.733333333,0,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
California time,78303839,8.841121495,2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Juneteenth is the ancient month of rest, which means",78303839,8.841121495,9,4.888888889,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Although a Netflix or Netflix Now wouldn't work, Gigafactory DIY plan is worth trying. It’s a giant pool with a throne room in the middle that doesn’t have a bathtub.",78303839,8.841121495,30,4.566666667,0,3,7,4,1,0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Source: Tesla (worldwide),78303839,8.841121495,3,7.666666667,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"<|startoftext|>Tesla standard plotting of solar power capacity with three main windows (operating, nominal, nominal income)",78303839,8.841121495,15,7.266666667,0,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"- Payload, SolarPower, SolarPowerMax, SolarPower2 &amp; more",78303839,8.841121495,7,7.714285714,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I aspire to art,78303839,8.841121495,4,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Model Y production for California, Minnesota, and unknown number of cities worldwide.",78303839,8.841121495,12,6.166666667,0,3,3,0,0,0.0772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"More fun, less shun!",78303839,8.841121495,4,4.25,0,2,1,0,0,0.5974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baby Doge, doo, doo, do",78303839,8.841121495,5,3.8,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thrusters will also fire during reentry to adjust touchdown point. Next version will land w helicopter precision #SN-1,78303839,8.841121495,18,5.611111111,0,2,8,3,1,-0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Am pretty sure my date with Justin Roiland died along with his car last night. I’m super super proud of them. I’m the brony they pretend to be.,78303839,8.841121495,28,4.142857143,0,3,4,4,2,0.9081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Father’s Day!,78303839,8.841121495,3,5.666666667,0,1,0,0,0,0.6114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Team is working on interior design. Will post video soon showing off various pieces.,78303839,8.841121495,14,5.071428571,0,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reality is a Tesla, like most electric cars, is over 500% *less* likely to catch fire than combustion engine cars, which carry massive amounts of highly flammable fuel. Why is this never mentioned?",78303839,8.841121495,33,5,0,8,9,3,0,0.0258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Huge thanks to Tesla trucking and light trucking companies for taking a chance on a lighter, less costly company. We really do mean it. We won't forget.",78303839,8.841121495,27,4.666666667,0,4,6,3,0,0.7756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Good capitalism is at work in all things light.,78303839,8.841121495,9,4.333333333,0,1,3,0,0,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorry, date is tomorrow night at 8pm. At least one hotel room in each city gets 500+ hotel rooms. Pyramid design by ourselves is enough for now.",78303839,8.841121495,27,4.37037037,0,4,10,1,0,-0.0772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"“If you dislike change, you're going to dislike irrelevance even more.” — Gen Shinseki",78303839,8.841121495,14,5.214285714,0,1,2,3,1,-0.6369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stormy weather in Shortville ...,78303839,8.841121495,5,5.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Probability that we’re in base Polytopia is highly unlikely - KWM,78303839,8.841121495,11,5,0,1,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fred Astaire is incredible. Worth watching his movies. One of a kind.,78303839,8.841121495,12,4.833333333,0,3,2,1,1,0.6486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prev ideas,78303839,8.841121495,2,4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
First flight is to 15M Starlink satellites,78303839,8.841121495,7,5.142857143,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Throwing a mega storm treehouse party in the middle of the night and omg...fft. Wacktivism.,78303839,8.841121495,15,5.133333333,0,2,9,1,2,0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Would like to express our appreciation to Microsoft for use of their Azure cloud computing platform. This required massive processing power.,78303839,8.841121495,21,5.714285714,0,2,7,3,0,0.7003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Do &amp; will ever be a safe, easily replaceable, 100% non-corrosive, liquid oxygen &amp; static electricity. Easy to replace, no need to clean up after yourself. Internal volume will be low &amp; EPS are always better than none.",78303839,8.841121495,38,5.052631579,0,14,6,2,1,0.8591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Even some of the best AI software engineers in the world don’t realize how advanced Tesla AI has become,78303839,8.841121495,19,4.473684211,0,0,3,2,2,0.7351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Am signed into ~AC/PhD programs ~. My oath is to justice.,78303839,8.841121495,11,4.272727273,0,3,4,1,1,0.5267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
He even had a cat,78303839,8.841121495,5,2.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Air Force One flight to and from Kennedy Space Center in time for the holidays,78303839,8.841121495,15,4.266666667,0,0,3,0,0,0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Read Douglas Adams lyrics ~@apriliceweek,78303839,8.841121495,5,7.2,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Several thousand Model S cars to date tested. Will be primarily electric, but capable of all types of gas. Propulsion from a RAV4 engine ensures reliable flight.",78303839,8.841121495,27,5,0,4,7,2,1,0.5267,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Btw, as some might guess, this isn't actually a submarine or anything. Just a normal, well-traveled, gas engine, fuel tank no bigger than a fist. As such, it can handle any kind of drive. Just ask a Model S. btw, this one is not a gas engine.",78303839,8.841121495,47,4.170212766,0,11,11,4,1,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Twitter thought IRL crash landing: it was actually a Twitter accident. I don't hate Twitter, it's algorithms &amp; service expertise are far better appreciated by the public.",78303839,8.841121495,27,5.481481481,0,6,7,3,1,0.5264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pack swap is working fine. Just need to make sure it is proportionate to other EVs on road. I've tested 0 to 60 mph in reverse in one car and no injuries to anyone else.,78303839,8.841121495,35,3.857142857,2,3,7,4,1,0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"At least 50% of owners believe Tesla &amp; SpaceX will do well as a company, despite negative press covf",78303839,8.841121495,19,4.526315789,0,4,4,3,2,0.6246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairing chute deployed to max speed near terminal of ship. Water towers deploy early this morning.,78303839,8.841121495,16,5.1875,0,2,7,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tesla Falcon Heavy can record high accels &amp; ultra-high accels with just a few taps. Primary goal of @Isaflav class is to produce usable electric flight simulation.,78303839,8.841121495,27,5.222222222,0,5,7,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reason is Minh started by telling the truth, believing only in dreams",78303839,8.841121495,12,4.833333333,0,1,2,3,1,0.6124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Each Model S has 420 HP, 250+ lb-ft of torque, 10-15 sec throttle response, 12.5 sec torque vector with nosewheel &amp; 1700 mpg city",78303839,8.841121495,24,4.583333333,2,5,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Although Tesla production for Model 3 is almost done, Falcon 9 will be in for a thorough boost.",78303839,8.841121495,18,4.333333333,2,2,2,1,0,0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Is there a good reason that the ~$15B in new cars money question is easily answered with ~\0B outside industry?,78303839,8.841121495,20,4.6,0,3,5,1,0,0.6486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"People often think they’re breathing oxygen, but are actually breathing nitrogen (78%) with a side serving of oxygen (21%) in argon sauce (1%), spiced up with CO2, H2O &amp; a dash of neon &amp; krypton (etc.)",78303839,8.841121495,36,4.833333333,0,19,10,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Model S goes to Flextape LA tomorrow for morning lockdown pic.twitter.com/xW7zR9bmWu — ABC News Politics (@ABCPolitics) May 12, 2016",78303839,8.841121495,19,6,1,4,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
<|startoftext|>Slight change of date to ensure no end of quarter distractions -- will be Thursdays at 8pm!,78303839,8.841121495,17,5.294117647,0,3,7,1,1,-0.2244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Looking forward to the Model S unveil party on Thursday at 8pm in SF/Uber in LA/etc.,78303839,8.841121495,16,4.3125,0,1,2,1,2,0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kids will be cautious, as they didn't see anything crazy going on with the star tracker.",78303839,8.841121495,16,4.5625,0,2,3,2,0,0.162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fixed an exploit in version 3.0. Will be continuously updated through Octavius update,78303839,8.841121495,13,5.615384615,0,1,3,2,0,-0.1027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"To be clear, Falcon Heavy will have at least one human pilot in all, over 100 of whom are underappreciated",78303839,8.841121495,20,4.35,1,2,1,1,0,0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have fun!!,78303839,8.841121495,2,4.5,0,2,1,1,0,0.5972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Much will likely go wrong with the Dragon prototype, but major delays to prototype &amp; public works projects exceed schedule.",78303839,8.841121495,20,5.4,0,4,5,3,0,-0.2617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have to focus on tonight's @SpaceX launch. Will post video of flight and geostationary transfer mode soon. Solar power &lt; batteries all working!!,78303839,8.841121495,23,5.434782609,0,7,9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Almost done reviewing Dragon code with @NASA. Looks good so far. Target launch date is May 19, right after Soyuz docks.",78303839,8.841121495,21,4.714285714,0,5,5,3,1,0.4404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Which side are you on?,78303839,8.841121495,5,3.6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Headed to Adelaide soon for Giga New Year's party. I bet they hoovered some amazing things back then.,78303839,8.841121495,18,4.666666667,0,2,2,3,2,0.7579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Design will be done in China, Shanghai &amp; Austin by Decisive Battle Team",78303839,8.841121495,13,4.846153846,0,3,1,1,0,-0.1779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulled all nighter working on Hyperloop (as did others). Hopefully not too many mistakes. Will publish link at 1:30 PDT.,78303839,8.841121495,20,5.05,0,5,4,4,2,0.5873,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"After 2021 Formula 1 cars will have pressure deflection, glare, pucker, bend and bulge lights, traction &amp; traction GPS connected lane changing via touchscreen. Tesla LA Storybook will be on-par with a Tesla Model S.",78303839,8.841121495,35,5.285714286,2,8,11,3,3,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"If you dislike change, you're going to dislike irrelevance even more. So, uh, kinda neutral. Odds of an outcome being estimated to be......pretty high? Well, odds of an outcome being estimated being 1 in 7,000 (95% confidence interval [CI], 0 to 100).",78303839,8.841121495,42,5,2,14,9,5,2,0.0516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No, I-I-I-don-t-dream-I-would-break-this",78303839,8.841121495,2,19.5,0,1,3,1,0,-0.296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Price increase for Tesla FSD postponed until version 10 with smart summon is in wide release, so FSD price increase by ~$2k depending on release. Unveil public beta coming soon.",78303839,8.841121495,30,4.933333333,1,5,9,3,2,0.6705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Apple, you have it all. One size fits all with no excuse, one size fits all.",78303839,8.841121495,16,3.8125,0,4,3,3,0,-0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Because polygon doesn't mean division,78303839,8.841121495,5,6.6,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(and hence zero dimensions),78303839,8.841121495,4,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reading the Apocalypse by Banks,78303839,8.841121495,5,5.4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Many, many questions …",78303839,8.841121495,4,4.75,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Starting next week, Tesla Solar Panels and Solar Roof will only be sold to legal residents",78303839,8.841121495,16,4.6875,0,1,2,2,0,0.128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This article does not even describe SpaceX Hyperloop test tube. That would be a giant step backwards for the Universe.,78303839,8.841121495,20,4.95,0,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What would you love to see in a Tesla pickup truck? I have a few things in mind, but what do you think are small, but important nuances &amp; what would be seriously next level?",78303839,8.841121495,35,4.085714286,0,6,6,4,0,0.4784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tesla exists to help improve life, not destroy",78303839,8.841121495,8,4.875,0,1,1,4,0,0.8151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turns out sheeple actually wants a sheep,78303839,8.841121495,7,4.857142857,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Might buy a Jensen Dynamic Dot Satin Whiteboard,78303839,8.841121495,8,5,0,0,0,1,0,0.3818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What if there was an AI programmed to want to pick as many strawberries as possible, and so it cultivated nothing but strawberries on all of Earth’s land? Then it would be Strawberry Fields Forever!",78303839,8.841121495,35,4.685714286,0,3,3,5,1,0.1134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apple merch buyable with Teslas now open to all Tesla owners,78303839,8.841121495,11,4.545454545,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What if there was a Starship?,78303839,8.841121495,6,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
<|startoftext|>CH4 can be made more like Carmel-ZF9 (std)+qt9 (cystd)+cdmo (std)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd)+cdmo (cystd,78303839,8.841121495,39,10.71794872,0,65,2,1,33,0.4201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Putting the finishing touches for a new roof gasket technology park inside SpaceX LA building. I think it will break ground in 2 to 3 weeks.,78303839,8.841121495,26,4.423076923,2,2,8,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorry, date is tomorrow night at 8pm. Thanks Fronius!",78303839,8.841121495,9,5,0,3,5,0,1,0.4389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Age of Napoleon by Will &amp; Ariel Durant is an amazing book,78303839,8.841121495,13,4.076923077,0,2,2,0,0,0.5859,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Open your eyes, look up to the skies",78303839,8.841121495,8,3.625,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Both coast + Texas + California = one great state,78303839,8.841121495,10,4,0,3,2,0,0,0.6249,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSD Beta is $9.50 an hour for 24 hours a day. Full version will cost $9.70 an hour for 48 hours a day.,78303839,8.841121495,23,3.47826087,2,4,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Minecraft-like world born of static and dynamically evolving roads,78303839,8.841121495,10,5.9,0,0,2,2,0,0.3612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
So much respect for the makers of things,78303839,8.841121495,8,4.125,0,0,3,0,0,0.5233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mars, if you can figure it out, will allow us to build mega-deorbitant space stations",78303839,8.841121495,15,4.733333333,0,2,2,3,0,0.2263,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon V6 launch today carries 2 Dragon astronauts for Egypt. Will also deliver Dragon Magic for National Geographic Travel &amp; Foundation tour.,78303839,8.841121495,22,5.681818182,1,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Penguin Random House 😴 should change the name from Pandaemonium 🇺🇺🇺🇺🇺🇺🇺🇺🇺🇺🇺,78303839,8.841121495,11,5.909090909,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SEC, three letter acronym, middle word is Elon’s’s””",78303839,8.841121495,8,5.625,0,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Regression in some left turns at traffic lights found by internal QA in 5.0. Fix in work, probably releasing tomorrow.",78303839,8.841121495,20,4.95,0,3,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Have you hugged a tunnel today?,78303839,8.841121495,6,4.333333333,0,1,2,1,1,0.4019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
We took this to heart by Polytopia,78303839,8.841121495,7,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Compared to past, today's world is fantastic",78303839,8.841121495,7,5.428571429,0,1,3,1,0,0.5574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pulled all nighter working on @SpaceX booster. Aiming for launch window Friday.,78303839,8.841121495,12,5.666666667,0,3,4,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78% of people want to gentrify Mordor,78303839,8.841121495,7,4.428571429,0,1,2,2,2,0.0772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cause of failure FAA-9000. Recovery ship will attempt recovery ship landing legs.,78303839,8.841121495,12,5.833333333,0,2,8,1,1,-0.5106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Laws are on one side, poets on the other",78303839,8.841121495,9,3.555555556,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
